k_folds,norm,eta,lambda,train loss,test loss
2,min_max,0.1,0.1,70,16,79,21,79,21,79,21
2,min_max,0.1,0.2,86,19,79,21,79,21,75,20
2,min_max,0.1,0.3,79,21,80,23,79,21,89,23
2,min_max,0.1,0.4,61,13,79,21,58,13,80,22
2,min_max,0.1,0.5,137,41,79,21,100,27,84,17
2,min_max,0.1,0.6,100,28,157,43,73,20,79,21
2,min_max,0.1,0.7,79,21,75,21,125,35,161,39
2,min_max,0.1,0.8,80,21,85,25,122,35,157,43
2,min_max,0.1,0.9,156,43,155,43,89,20,162,38
2,min_max,0.1,1.0,114,28,85,17,79,21,157,43
2,min_max,0.2,0.1,84,17,79,21,79,21,75,21
2,min_max,0.2,0.2,134,33,39,10,85,22,99,30
2,min_max,0.2,0.3,161,39,117,24,79,21,84,23
2,min_max,0.2,0.4,157,43,162,38,157,43,79,21
2,min_max,0.2,0.5,157,43,79,21,161,39,80,22
2,min_max,0.2,0.6,157,43,81,23,124,26,153,38
2,min_max,0.2,0.7,159,39,80,23,162,38,82,23
2,min_max,0.2,0.8,161,39,161,39,157,43,162,38
2,min_max,0.2,0.9,161,39,157,43,157,43,106,21
2,min_max,0.2,1.0,157,43,157,43,128,37,95,25
2,min_max,0.3,0.1,83,17,79,21,18,6,79,21
2,min_max,0.3,0.2,90,19,85,18,155,43,152,34
2,min_max,0.3,0.3,79,21,82,22,161,39,162,38
2,min_max,0.3,0.4,79,21,102,25,87,20,161,39
2,min_max,0.3,0.5,92,19,100,21,117,28,161,39
2,min_max,0.3,0.6,79,21,157,43,79,21,97,32
2,min_max,0.3,0.7,161,39,161,38,157,43,157,43
2,min_max,0.3,0.8,157,43,161,39,162,38,157,43
2,min_max,0.3,0.9,161,39,162,38,157,43,160,39
2,min_max,0.3,1.0,161,39,79,21,161,39,80,21
2,min_max,0.4,0.1,90,18,74,20,79,21,161,39
2,min_max,0.4,0.2,79,22,136,41,161,39,161,38
2,min_max,0.4,0.3,161,39,157,43,93,19,79,21
2,min_max,0.4,0.4,157,43,79,21,161,39,157,43
2,min_max,0.4,0.5,157,43,111,24,157,43,157,43
2,min_max,0.4,0.6,161,39,157,43,161,39,162,38
2,min_max,0.4,0.7,157,43,162,38,157,43,161,39
2,min_max,0.4,0.8,160,39,162,38,161,39,157,38
2,min_max,0.4,0.9,161,39,162,38,161,39,157,43
2,min_max,0.4,1.0,157,43,162,38,113,23,134,33
2,min_max,0.5,0.1,66,19,79,22,132,32,80,23
2,min_max,0.5,0.2,104,25,157,43,161,39,161,38
2,min_max,0.5,0.3,157,43,98,23,124,35,162,38
2,min_max,0.5,0.4,162,38,161,39,83,19,161,39
2,min_max,0.5,0.5,89,18,80,21,157,43,162,38
2,min_max,0.5,0.6,157,43,157,43,157,43,80,22
2,min_max,0.5,0.7,113,36,161,39,157,43,161,39
